"x","y1","y2","y3","y4"
0,0,0.0588235294117647,0,0
0.00333333333333333,0.00622661053151628,0.0595685647417637,0.237208132184884,0.237208132184884
0.00666666666666667,0.0125428004938803,0.0603275383146899,0.460325730747957,0.460325730747957
0.01,0.0188811830564417,0.0611007918662626,0.66991264815467,0.66991264815467
0.0133333333333333,0.0251723928891436,0.0618886773977049,0.866511378073336,0.866511378073336
0.0166666666666667,0.0313457787684592,0.0626915575369184,1.05064748932477,1.05064748932477
0.02,0.037330127292226,0.0635098059140331,1.22283005112424,1.22283005112424
0.0233333333333333,0.0430544109626815,0.0643438075519612,1.38355204975207,1.38355204975207
0.0266666666666667,0.0484485534858236,0.0651939592726093,1.53329079678776,1.53329079678776
0.03,0.0534442047864224,0.0660606701194377,1.67250832904074,1.67250832904074
0.0333333333333333,0.0579755179564114,0.0669443617970842,1.80165180030955,1.80165180030955
0.0366666666666667,0.0619799201442501,0.0678454691288039,1.92115386509954,1.92115386509954
0.04,0.0653988692578359,0.0687644405325118,2.0314330544277,2.0314330544277
0.0433333333333333,0.0681785882966463,0.0697017385162513,2.13289414384184,2.13289414384184
0.0466666666666667,0.0702707691523137,0.0706578401939479,2.22592851377962,2.22592851377962
0.05,0.0716332378223496,0.0716332378223496,2.3109145023916,2.3109145023916
0.0533333333333333,0.0722305731700414,0.072628439360095,2.3882177509511,2.3882177509511
0.0566666666666667,0.072034671634669,0.0736439690498946,2.45819154197182,2.45819154197182
0.06,0.0710252506493573,0.0746803680248536,2.52117713015326,2.52117713015326
0.0633333333333333,0.0691902839575008,0.0757381949400154,2.57750406627201,2.57750406627201
0.0666666666666667,0.0665263625303854,0.0768180266302492,2.62749051413599,2.62749051413599
0.07,0.0630389753751829,0.0779204587956614,2.67144356071696,2.67144356071696
0.0733333333333333,0.0587427051799489,0.0790461067157572,2.70965951957552,2.70965951957552
0.0766666666666667,0.0536613344658413,0.0801956059936414,2.74242422769116,2.74242422769116
0.08,0.047827858701054,0.0813696133315975,2.77001333580874,2.77001333580874
0.0833333333333333,0.0412844036697248,0.0825688073394496,2.79269259241134,2.79269259241134
0.0866666666666667,0.0340820452755348,0.0837938893771693,2.81071812142798,2.81071812142798
0.09,0.0262805308864256,0.0850455844332562,2.82433669378353,2.82433669378353
0.0933333333333333,0.0179479022858749,0.0863246420404843,2.83378599289674,2.83378599289674
0.0966666666666667,0.00916002127904391,0.0876318372306782,2.83929487423082,2.83929487423082
0.1,1.08950743222631e-17,0.0889679715302491,2.841083619,2.841083619
0.103333333333333,-0.00944246103005594,0.0903338739982977,2.83936418213396,2.83936418213396
0.106666666666667,-0.0190718230434908,0.09173040230916,2.83434043460081,2.83434043460081
0.11,-0.028787542328863,0.0931584438813534,2.82620840018807,2.82620840018807
0.113333333333333,-0.0384849806943998,0.0946189170549547,2.8151564868397,2.8151564868397
0.116666666666667,-0.0480563861597608,0.0961127723195216,2.80136571264614,2.80136571264614
0.12,-0.0573919360541784,0.0976409935947508,2.78500992658293,2.78500992658293
0.123333333333333,-0.0663808338612825,0.0992045995661452,2.76625602409237,2.76625602409237
0.126666666666667,-0.0749124503738346,0.100804645078045,2.74526415760131,2.74526415760131
0.13,-0.0828774990139882,0.102442222586461,2.72218794206708,2.72218794206708
0.133333333333333,-0.090169234544886,0.104118463674225,2.69717465564233,2.69717465564233
0.136666666666667,-0.0966846638551926,0.105834540631056,2.67036543554827,2.67036543554827
0.14,-0.102325757046733,0.107591668101222,2.64189546924475,2.64189546924475
0.143333333333333,-0.107000646703247,0.10939110480154,2.61189418098434,2.61189418098434
0.146666666666667,-0.110624802971119,0.111234155312543,2.58048541383648,2.58048541383648
0.15,-0.113122171945701,0.113122171945701,2.5477876072666,2.5477876072666
0.153333333333333,-0.114426264833532,0.115056556689644,2.51391397035388,2.51391397035388
0.156666666666667,-0.114481185454478,0.117038763238385,2.47897265073035,2.47897265073035
0.16,-0.113242583860635,0.119070299104591,2.44306689932279,2.44306689932279
0.163333333333333,-0.110678524181861,0.121152727820974,2.40629523097778,2.40629523097778
0.166666666666667,-0.106770255261095,0.123287671232877,2.36875158104921,2.36875158104921
0.17,-0.101512873215086,0.125476811885164,2.33052545802638,2.33052545802638
0.173333333333333,-0.0949158657457901,0.12772189550646,2.29170209227987,2.29170209227987
0.176666666666667,-0.087003528831247,0.130024733593768,2.25236258100114,2.25236258100114
0.18,-0.0778152473380206,0.132387206100402,2.21258402941081,2.21258402941081
0.183333333333333,-0.0674056321150389,0.134811264230078,2.17243968830957,2.17243968830957
0.186666666666667,-0.0558445072445355,0.137298933339842,2.13199908804451,2.13199908804451
0.19,-0.0432167423325895,0.139852315954352,2.09132816896281,2.09132816896281
0.193333333333333,-0.0296219260112432,0.142473594893746,2.0504894084234,2.0504894084234
0.196666666666667,-0.0151738781873223,0.145165036517071,2.00954194443654,2.00954194443654
0.2,-3.62309572136798e-17,0.14792899408284,1.968541696,1.968541696
0.203333333333333,0.0157595380707216,0.150767911227854,1.92754148019958,1.92754148019958
0.206666666666667,0.0319527679803804,0.153684325564875,1.88659112614083,1.88659112614083
0.21,0.0484170522648139,0.156680872399098,1.84573758577767,1.84573758577767
0.213333333333333,0.0649803634667664,0.159760288562583,1.80502504170281,1.80502504170281
0.216666666666667,0.0814627081824765,0.162925416364953,1.76449501196375,1.76449501196375
0.22,0.0976776874987491,0.166179207657538,1.72418645196729,1.72418645196729
0.223333333333333,0.113434184044139,0.169524728006992,1.68413585353451,1.68413585353451
0.226666666666667,0.128538164364882,0.17296516097291,1.64437734116728,1.64437734116728
0.23,0.14279458387019,0.17650381248235,1.60494276558617,1.60494276558617
0.233333333333333,0.156009380185347,0.180144115292234,1.56586179459925,1.56586179459925
0.236666666666667,0.167991539417426,0.183889633528393,1.52716200135972,1.52716200135972
0.24,0.178555218589508,0.187744067287474,1.4888689500699,1.4888689500699
0.243333333333333,0.187521906347011,0.191711257285028,1.4510062791879,1.4510062791879
0.246666666666667,0.194722602995111,0.195795189529744,1.41359578219267,1.41359578219267
0.25,0.2,0.2,1.37665748596191,1.37665748596191
0.253333333333333,0.203210638288588,0.204329979294562,1.34020972681687,1.34020972681687
0.256666666666667,0.20422702402018,0.208789577224305,1.30426922428668,1.30426922428668
0.26,0.20293967998787,0.213383407306248,1.26885115264467,1.26885115264467
0.263333333333333,0.199259110443973,0.218116251114816,1.23396921026749,1.23396921026749
0.266666666666667,0.193117656939047,0.222993062438057,1.19963568686779,1.19963568686779
0.27,0.184471222723219,0.228018971178402,1.16586152864972,1.16586152864972
0.273333333333333,0.173300843385861,0.233199286928403,1.13265640143621,1.13265640143621
0.276666666666667,0.159614081708519,0.238539502141555,1.10002875181578,1.10002875181578
0.28,0.143446225178757,0.244045294806716,1.067985866356,1.067985866356
0.283333333333333,0.124861265260821,0.249722530521643,1.03653392893002,1.03653392893002
0.286666666666667,0.103952638343467,0.255577263846608,1.00567807620146,1.00567807620146
0.29,0.0808437092860366,0.261615738802846,0.975422451312586,0.975422451312586
0.293333333333333,0.0556879796604874,0.267844388362459,0.945770255819506,0.945770255819506
0.296666666666667,0.0286690041386975,0.274269832756351,0.91672379991767,0.91672379991767
0.3,-3.95779475633016e-16,0.280898876404494,0.888284550999999,0.888284550999999
0.303333333333333,-0.0300768635674741,0.287738503248248,0.860453180589273,0.860453180589273
0.306666666666667,-0.0612915078271527,0.294795870237409,0.833229609685648,0.833229609685648
0.31,-0.0933473279286331,0.302078298695022,0.806613052569431,0.806613052569431
0.313333333333333,-0.125922924613428,0.309593263250592,0.780602059098486,0.780602059098486
0.316666666666667,-0.15867418899859,0.317348377997179,0.755194555538917,0.755194555538917
0.32,-0.191236742677145,0.325351379489849,0.730387883966961,0.730387883966961
0.323333333333333,-0.223228732623722,0.333610106162149,0.706178840279271,0.706178840279271
0.326666666666667,-0.254253977453339,0.342132473693814,0.6825637108481,0.6825637108481
0.33,-0.283905458441517,0.350926445816957,0.659538307857145,0.659538307857145
0.333333333333333,-0.311769145362398,0.36,0.637098003353147,0.637098003353147
0.336666666666667,-0.337428143623326,0.369361087399041,0.61523776204761,0.61523776204761
0.34,-0.360467145351408,0.37901758641601,0.59395217290236,0.59395217290236
0.343333333333333,-0.380477162998939,0.388977249152894,0.573235479531933,0.573235479531933
0.346666666666667,-0.397060519656934,0.399247640002839,0.553081609455152,0.553081609455152
0.35,-0.409836065573771,0.409836065573771,0.533484202227539,0.533484202227539
0.353333333333333,-0.418444585342699,0.420749495100606,0.514436636485588,0.514436636485588
0.356666666666667,-0.422554354821262,0.431994470470778,0.495932055933221,0.495932055933221
0.36,-0.421866801053563,0.443577004968063,0.477963394300143,0.477963394300143
0.363333333333333,-0.416122212263311,0.455502469835614,0.460523399301125,0.460523399301125
0.366666666666667,-0.405105438360704,0.467775467775468,0.443604655624634,0.443604655624634
0.37,-0.388651515360755,0.480399692544197,0.427199606978566,0.427199606978566
0.373333333333333,-0.366651139664095,0.493377773879484,0.411300577220251,0.411300577220251
0.376666666666667,-0.339055910347588,0.506711107107468,0.395899790597208,0.395899790597208
0.38,-0.305883249527723,0.520399666944213,0.380989391124586,0.380989391124586
0.383333333333333,-0.267220902612827,0.534441805225653,0.36656146112456,0.36656146112456
0.386666666666667,-0.223230912020819,0.548834032588545,0.352608038952352,0.352608038952352
0.39,-0.174152949940796,0.563570784490532,0.339121135932974,0.339121135932974
0.393333333333333,-0.120306888267657,0.578644172410246,0.32609275253215,0.32609275253215
0.396666666666667,-0.0620944773345186,0.594043721617911,0.31351489378432,0.31351489378432
0.4,-2.98684476542043e-16,0.609756097560976,0.301379584,0.301379584
0.403333333333333,0.0654102353855325,0.625764823673379,0.28967888077425,0.28967888077425
0.406666666666667,0.133489699902968,0.642049994292889,0.278404888317351,0.278404888317351
0.41,0.203514880383923,0.658587987355111,0.267549770128281,0.267549770128281
0.413333333333333,0.274690072914082,0.67535118261496,0.257105761030979,0.257105761030979
0.416666666666667,0.346153846153847,0.692307692307692,0.247065178592832,0.247065178592832
0.42,0.416987267517363,0.709421112372304,0.237420433944262,0.237420433944262
0.423333333333333,0.486223958244229,0.726650303578349,0.228164042017739,0.228164042017739
0.426666666666667,0.552862008108762,0.743949213067055,0.219288631223982,0.219288631223982
0.43,0.615877736278128,0.761266747868453,0.21078695258259,0.21078695258259
0.433333333333333,0.674241231320065,0.778546712802768,0.202651888323782,0.202651888323782
0.436666666666667,0.726933540704432,0.795727825717923,0.194876459977389,0.194876459977389
0.44,0.772965309082537,0.812743823146944,0.187453835964737,0.187453835964737
0.443333333333333,0.811396586657965,0.829523669075358,0.180377338708493,0.180377338708493
0.446666666666667,0.841357446450073,0.845991878477967,0.173640451275047,0.173640451275047
0.45,0.862068965517241,0.862068965517241,0.167236823563476,0.167236823563476
0.453333333333333,0.87286404453839,0.877672023716649,0.161160278054627,0.161160278054627
0.456666666666667,0.873207467723799,0.892715441993335,0.155404815133322,0.155404815133322
0.46,0.86271454671186,0.90711175616836,0.149964617996217,0.149964617996217
0.463333333333333,0.841167654156103,0.920772630545098,0.144834057157301,0.144834057157301
0.466666666666667,0.808529941292526,0.933609958506224,0.14000769456255,0.14000769456255
0.47,0.764955554439246,0.94553706505295,0.135480287324744,0.135480287324744
0.473333333333333,0.710795722378904,0.956469988097263,0.131246791088961,0.131246791088961
0.476666666666667,0.646600182231331,0.966328809482907,0.127302363038768,0.127302363038768
0.48,0.573113545526981,0.975039001560063,0.123642364552649,0.123642364552649
0.483333333333333,0.491266375545852,0.982532751091703,0.120262363519727,0.120262363519727
0.486666666666667,0.402160945210296,0.988750219722271,0.117158136323351,0.117158136323351
0.49,0.307051862455233,0.993640699523052,0.114325669500642,0.114325669500642
0.493333333333333,0.207321974977822,0.997163623471016,0.11176116108563,0.11176116108563
0.496666666666667,0.104454184736285,0.999289394208563,0.109461021643121,0.109461021643121
0.5,6.12303176911189e-16,1,0.107421875,0.107421875
0.503333333333333,-0.104454184736287,0.999289394208563,0.10564055868016,0.10564055868016
0.506666666666667,-0.207321974977823,0.997163623471016,0.10411412404885,0.10411412404885
0.51,-0.307051862455235,0.993640699523052,0.102839836171709,0.102839836171709
0.513333333333333,-0.402160945210298,0.988750219722271,0.101815173393355,0.101815173393355
0.516666666666667,-0.491266375545853,0.982532751091703,0.101037826639898,0.101037826639898
0.52,-0.573113545526982,0.975039001560062,0.100505698449333,0.100505698449333
0.523333333333333,-0.646600182231331,0.966328809482907,0.100216901733283,0.100216901733283
0.526666666666667,-0.710795722378906,0.956469988097262,0.10016975827316,0.10016975827316
0.53,-0.764955554439247,0.94553706505295,0.100362796953318,0.100362796953318
0.533333333333333,-0.808529941292525,0.933609958506224,0.100794751733374,0.100794751733374
0.536666666666667,-0.841167654156103,0.920772630545097,0.101464559361418,0.101464559361418
0.54,-0.862714546711859,0.90711175616836,0.10237135682938,0.10237135682938
0.543333333333333,-0.873207467723799,0.892715441993334,0.103514478571412,0.103514478571412
0.546666666666667,-0.872864044538389,0.877672023716648,0.104893453405708,0.104893453405708
0.55,-0.862068965517241,0.862068965517241,0.106508001219726,0.106508001219726
0.553333333333333,-0.841357446450073,0.845991878477967,0.108358029398391,0.108358029398391
0.556666666666667,-0.811396586657963,0.829523669075357,0.110443628994386,0.110443628994386
0.56,-0.772965309082537,0.812743823146944,0.112765070639261,0.112765070639261
0.563333333333333,-0.726933540704432,0.795727825717923,0.115322800193612,0.115322800193612
0.566666666666667,-0.674241231320065,0.778546712802768,0.118117434134211,0.118117434134211
0.57,-0.615877736278126,0.761266747868453,0.121149754675515,0.121149754675515
0.573333333333333,-0.55286200810876,0.743949213067055,0.124420704622583,0.124420704622583
0.576666666666667,-0.48622395824423,0.726650303578349,0.127931381951988,0.127931381951988
0.58,-0.41698726751736,0.709421112372304,0.131683034116929,0.131683034116929
0.583333333333333,-0.346153846153846,0.692307692307692,0.135677052072313,0.135677052072313
0.586666666666667,-0.27469007291408,0.67535118261496,0.139914964015147,0.139914964015147
0.59,-0.203514880383921,0.65858798735511,0.144398428835225,0.144398428835225
0.593333333333333,-0.133489699902966,0.642049994292889,0.149129229270601,0.149129229270601
0.596666666666667,-0.0654102353855332,0.625764823673378,0.154109264762022,0.154109264762022
0.6,1.71826211372382e-15,0.609756097560975,0.159340544,0.159340544
0.603333333333333,0.0620944773345179,0.594043721617911,0.164825177157855,0.164825177157855
0.606666666666667,0.120306888267657,0.578644172410246,0.17056536780363,0.17056536780363
0.61,0.174152949940794,0.563570784490532,0.176563404483363,0.176563404483363
0.613333333333333,0.22323091202082,0.548834032588545,0.182821651967826,0.182821651967826
0.616666666666667,0.267220902612826,0.534441805225653,0.189342542154396,0.189342542154396
0.62,0.305883249527723,0.520399666944213,0.196128564615356,0.196128564615356
0.623333333333333,0.339055910347588,0.506711107107468,0.203182256783501,0.203182256783501
0.626666666666667,0.366651139664095,0.493377773879484,0.210506193765511,0.210506193765511
0.63,0.388651515360755,0.480399692544197,0.218102977773183,0.218102977773183
0.633333333333333,0.405105438360704,0.467775467775468,0.22597522716217,0.22597522716217
0.636666666666667,0.416122212263311,0.455502469835614,0.234125565067512,0.234125565067512
0.64,0.421866801053563,0.443577004968062,0.2425566076248,0.2425566076248
0.643333333333333,0.422554354821262,0.431994470470778,0.251270951765462,0.251270951765462
0.646666666666667,0.418444585342698,0.420749495100606,0.260271162574207,0.260271162574207
0.65,0.40983606557377,0.40983606557377,0.269559760196289,0.269559760196289
0.653333333333333,0.397060519656934,0.399247640002839,0.279139206281862,0.279139206281862
0.656666666666667,0.380477162998939,0.388977249152894,0.289011889954249,0.289011889954249
0.66,0.360467145351408,0.37901758641601,0.299180113288603,0.299180113288603
0.663333333333333,0.337428143623326,0.369361087399041,0.309646076286981,0.309646076286981
0.666666666666667,0.311769145362398,0.36,0.320411861335501,0.320411861335501
0.67,0.283905458441517,0.350926445816957,0.331479417128785,0.331479417128785
0.673333333333333,0.254253977453339,0.342132473693814,0.342850542046561,0.342850542046561
0.676666666666667,0.223228732623721,0.333610106162149,0.354526866966827,0.354526866966827
0.68,0.191236742677145,0.325351379489849,0.366509837499603,0.366509837499603
0.683333333333333,0.15867418899859,0.317348377997179,0.378800695624909,0.378800695624909
0.686666666666667,0.125922924613428,0.309593263250591,0.391400460718145,0.391400460718145
0.69,0.0933473279286329,0.302078298695022,0.404309909945713,0.404309909945713
0.693333333333333,0.061291507827152,0.294795870237409,0.417529558013242,0.417529558013242
0.696666666666667,0.0300768635674745,0.287738503248248,0.431059636248419,0.431059636248419
0.7,-7.57159896383381e-16,0.280898876404494,0.444900071,0.444900071
0.703333333333333,-0.0286690041386976,0.274269832756351,0.459050461334138,0.459050461334138
0.706666666666667,-0.0556879796604875,0.267844388362459,0.47351005600881,0.47351005600881
0.71,-0.0808437092860371,0.261615738802846,0.488277729706652,0.488277729706652
0.713333333333333,-0.103952638343468,0.255577263846608,0.503351958506116,0.503351958506116
0.716666666666667,-0.124861265260821,0.249722530521643,0.518730794570481,0.518730794570481
